64,128,256,512,1024,1280,1518,-,.,"64,","128,","256,",512,1024,1280,1518,-,-,64,128,256,512,1024,1280,1518,-,-,64,128,256,512,1024,1280,1518,-,-,64,128,256,512,1024,1280,1518
11567,15678.0,15691.0,14567.0,15678.0,16547.0,12210.0,,,11617.0,13768.0,13789.0,12210.0,12210.0,16787.0,12210.0,,,11617.0,14049.0,10352.0,11141.0,11095.0,10561.0,18876.0,,,11678.0,11617.0,10287.0,12210.0,14987.0,15876.0,16879.0,,,14654.0,15870.0,15645.0,16543.0,16547.0,18293.0,18876.0
4085,4263.0,4635.0,5287.0,6284.0,6727.0,6551.0,,,4622.0,5078.0,5639.0,5684.0,6551.0,7295.0,6551.0,,,4622.0,5743.0,5639.0,6186.0,7001.0,7875.0,7555.0,,,5058.0,5743.0,5639.0,6186.0,7001.0,7203.0,7529.0,,,4622.0,5743.0,5254.0,5593.0,7001.0,6943.0,7555.0
4198,4263.0,4654.0,5313.0,6310.0,6727.0,7203.0,,,5058.0,5736.0,5521.0,5730.0,6903.0,7399.0,7529.0,,,5058.0,5234.0,5547.0,6388.0,6962.0,7875.0,7614.0,,,5058.0,5743.0,5639.0,6186.0,7001.0,7203.0,7529.0,,,5058.0,4843.0,5287.0,5639.0,6486.0,6995.0,7614.0
4085,4263.0,4654.0,5319.0,6356.0,6740.0,7673.0,,,5058.0,5795.0,5560.0,5873.0,6969.0,7444.0,7555.0,,,5058.0,5371.0,5834.0,6408.0,7066.0,7875.0,7621.0,,,5058.0,6291.0,6695.0,6473.0,7190.0,7673.0,7555.0,,,5058.0,4856.0,5404.0,5671.0,6532.0,7079.0,7621.0
4285,4270.0,4661.0,5319.0,6362.0,6799.0,7686.0,,,5085.0,5984.0,5710.0,6493.0,6995.0,7601.0,7660.0,,,5085.0,5430.0,6617.0,6558.0,7731.0,7875.0,7621.0,,,5085.0,6427.0,6753.0,6545.0,7236.0,7686.0,7660.0,,,5085.0,4863.0,5639.0,5684.0,6545.0,7092.0,7621.0
4235,4270.0,4674.0,5332.0,6369.0,6832.0,7966.0,,,5091.0,6023.0,5776.0,6512.0,7008.0,7640.0,7875.0,,,5091.0,5476.0,6701.0,7210.0,7751.0,7875.0,7660.0,,,5091.0,6441.0,6773.0,6558.0,7842.0,7966.0,7875.0,,,5091.0,4954.0,6362.0,5769.0,6551.0,7099.0,7660.0
4356,4276.0,4680.0,5339.0,6369.0,6838.0,8038.0,,,5143.0,6030.0,5815.0,6512.0,7027.0,7647.0,7920.0,,,5143.0,6525.0,6825.0,7223.0,7875.0,7875.0,7718.0,,,5143.0,6473.0,6864.0,7262.0,7855.0,8038.0,7920.0,,,5143.0,5098.0,6395.0,5821.0,6610.0,7119.0,7718.0
4456,4283.0,4687.0,5345.0,6408.0,6838.0,8064.0,,,5189.0,6082.0,6656.0,6610.0,7040.0,7666.0,8083.0,,,5189.0,6538.0,6864.0,7275.0,7894.0,7875.0,7810.0,,,5189.0,6480.0,6943.0,7360.0,7894.0,8064.0,8083.0,,,5189.0,5873.0,6427.0,6010.0,6623.0,7145.0,7810.0
4657,4289.0,4693.0,5358.0,6441.0,6871.0,8090.0,,,5254.0,6088.0,6695.0,6617.0,7079.0,7705.0,8122.0,,,5254.0,6551.0,6916.0,7314.0,7927.0,7875.0,7875.0,,,5254.0,6519.0,6969.0,7438.0,7901.0,8090.0,8122.0,,,5254.0,5886.0,6460.0,6460.0,6682.0,7275.0,7875.0
4765,4309.0,4700.0,5358.0,6441.0,6910.0,8096.0,,,5319.0,6095.0,6734.0,6636.0,7132.0,7718.0,8201.0,,,5319.0,6669.0,6943.0,7321.0,7966.0,7875.0,7881.0,,,5319.0,6564.0,6995.0,7555.0,7914.0,8096.0,8201.0,,,5319.0,5952.0,6473.0,6701.0,6969.0,7366.0,7881.0
4897,4354.0,4739.0,5365.0,6454.0,6936.0,8109.0,,,5404.0,6115.0,6773.0,6714.0,7145.0,7725.0,8201.0,,,5404.0,6675.0,6969.0,7327.0,8083.0,7875.0,8064.0,,,5404.0,6630.0,7066.0,7555.0,7914.0,8109.0,8201.0,,,5404.0,5958.0,6480.0,6714.0,7014.0,7379.0,8064.0
4908,4576.0,4798.0,5443.0,6473.0,6949.0,8109.0,,,5430.0,6134.0,6819.0,6740.0,7151.0,7731.0,8214.0,,,5430.0,6695.0,7034.0,7360.0,8090.0,7875.0,8142.0,,,5430.0,6630.0,7079.0,7581.0,7946.0,8109.0,8214.0,,,5430.0,6088.0,6558.0,6721.0,7066.0,7418.0,8142.0
4356,4602.0,4935.0,5476.0,6564.0,6956.0,8136.0,,,5443.0,6134.0,6825.0,6773.0,7158.0,7751.0,8285.0,,,5443.0,6708.0,7060.0,7431.0,8090.0,7875.0,8162.0,,,5443.0,6636.0,7079.0,7594.0,7966.0,8136.0,8285.0,,,5443.0,6121.0,6571.0,6753.0,7073.0,7503.0,8162.0
4456,4687.0,4961.0,5508.0,6597.0,6995.0,8136.0,,,5450.0,6141.0,6877.0,6780.0,7184.0,7764.0,8292.0,,,5450.0,6708.0,7060.0,7444.0,8109.0,7875.0,8214.0,,,5450.0,6643.0,7119.0,7627.0,8018.0,8136.0,8292.0,,,5450.0,6147.0,6604.0,6845.0,7099.0,7503.0,8214.0
4657,4909.0,4980.0,5528.0,6662.0,7040.0,8162.0,,,5489.0,6154.0,6884.0,6799.0,7190.0,7810.0,8351.0,,,5489.0,6740.0,7060.0,7451.0,8122.0,7875.0,8240.0,,,5489.0,6675.0,7119.0,7634.0,8109.0,8162.0,8351.0,,,5489.0,6212.0,6604.0,6890.0,7158.0,7510.0,8240.0
4765,5013.0,5019.0,5600.0,6701.0,7053.0,8168.0,,,5534.0,6206.0,6982.0,6825.0,7210.0,7842.0,8351.0,,,5534.0,6760.0,7066.0,7484.0,8122.0,7875.0,8279.0,,,5534.0,6727.0,7158.0,7634.0,8109.0,8168.0,8351.0,,,5534.0,6219.0,6623.0,6929.0,7282.0,7555.0,8279.0
4897,5058.0,5026.0,5613.0,6766.0,7079.0,8168.0,,,5554.0,6219.0,7040.0,6858.0,7210.0,7933.0,8396.0,,,5554.0,6780.0,7073.0,7549.0,8155.0,8240.0,8422.0,,,5554.0,6740.0,7158.0,7653.0,8116.0,8168.0,8396.0,,,5554.0,6258.0,6630.0,6956.0,7471.0,7594.0,8422.0
4908,5176.0,5032.0,5613.0,6773.0,7079.0,8175.0,,,5736.0,6245.0,7053.0,6858.0,7216.0,7933.0,8416.0,,,5736.0,6780.0,7099.0,7607.0,8155.0,8240.0,8429.0,,,5736.0,6747.0,7164.0,7660.0,8155.0,8175.0,8416.0,,,5736.0,6271.0,6630.0,6962.0,7477.0,7594.0,8429.0
4356,5189.0,5091.0,5619.0,6806.0,7112.0,8175.0,,,5743.0,6317.0,7053.0,6877.0,7216.0,7960.0,8416.0,,,5743.0,6793.0,7099.0,7621.0,8162.0,8240.0,8429.0,,,5743.0,6747.0,7177.0,7712.0,8175.0,8175.0,8416.0,,,5743.0,6291.0,6636.0,6975.0,7497.0,7614.0,8429.0
4456,5195.0,5098.0,5619.0,6806.0,7112.0,8175.0,,,5776.0,6369.0,7066.0,6910.0,7216.0,7979.0,8429.0,,,5776.0,6845.0,7132.0,7666.0,8175.0,8240.0,8442.0,,,5776.0,6753.0,7236.0,7718.0,8246.0,8175.0,8429.0,,,5776.0,6297.0,6662.0,6982.0,7523.0,7627.0,8442.0
4657,5195.0,5130.0,5632.0,6819.0,7112.0,8181.0,,,5782.0,6427.0,7066.0,6929.0,7223.0,7979.0,8442.0,,,5782.0,6858.0,7216.0,7686.0,8175.0,8240.0,8455.0,,,5782.0,6766.0,7242.0,7790.0,8246.0,8181.0,8442.0,,,5782.0,6356.0,6669.0,7027.0,7542.0,7640.0,8455.0
4765,5300.0,5215.0,5645.0,6838.0,7119.0,8194.0,,,5795.0,6493.0,7079.0,6949.0,7236.0,7986.0,8501.0,,,5795.0,6877.0,7242.0,7699.0,8220.0,8240.0,8475.0,,,5795.0,6780.0,7249.0,7797.0,8292.0,8194.0,8501.0,,,5795.0,6388.0,6682.0,7027.0,7549.0,7699.0,8475.0
4897,5404.0,5234.0,5691.0,6845.0,7145.0,8201.0,,,5795.0,6558.0,7099.0,6956.0,7236.0,8018.0,8507.0,,,5795.0,6877.0,7242.0,7712.0,8227.0,8240.0,8527.0,,,5795.0,6799.0,7327.0,7849.0,8325.0,8201.0,8507.0,,,5795.0,6421.0,6701.0,7034.0,7575.0,7705.0,8527.0
4908,5424.0,5443.0,5691.0,6858.0,7177.0,8246.0,,,5795.0,6617.0,7132.0,6969.0,7262.0,8064.0,8533.0,,,5795.0,6884.0,7249.0,7751.0,8233.0,8240.0,8527.0,,,5795.0,6864.0,7340.0,7901.0,8357.0,8246.0,8533.0,,,5795.0,6441.0,6701.0,7040.0,7588.0,7712.0,8527.0
4356,5430.0,5482.0,5965.0,6890.0,7190.0,8246.0,,,5834.0,6623.0,7210.0,7027.0,7275.0,8077.0,8566.0,,,5834.0,6916.0,7282.0,7777.0,8240.0,8240.0,8677.0,,,5834.0,6864.0,7347.0,7901.0,8370.0,8246.0,8566.0,,,5834.0,6454.0,6806.0,7040.0,7647.0,7712.0,8677.0
4456,5443.0,5580.0,6056.0,6916.0,7216.0,8318.0,,,5847.0,6643.0,7216.0,7027.0,7314.0,8096.0,8605.0,,,5847.0,6975.0,7314.0,7790.0,8285.0,8344.0,8690.0,,,5847.0,6903.0,7353.0,7914.0,8370.0,8318.0,8605.0,,,5847.0,6454.0,6806.0,7047.0,7653.0,7731.0,8690.0
4657,5463.0,5593.0,6062.0,6916.0,7249.0,8390.0,,,5860.0,6649.0,7249.0,7158.0,7327.0,8149.0,8774.0,,,5860.0,6975.0,7327.0,7862.0,8325.0,8344.0,8696.0,,,5860.0,6949.0,7360.0,7927.0,8383.0,8390.0,8774.0,,,5860.0,6525.0,6819.0,7066.0,7653.0,7751.0,8696.0
4765,5469.0,5619.0,6062.0,6956.0,7321.0,8396.0,,,5873.0,6649.0,7295.0,7197.0,7340.0,8175.0,8781.0,,,5873.0,6982.0,7347.0,7953.0,8344.0,8344.0,8722.0,,,5873.0,6956.0,7438.0,8077.0,8383.0,8396.0,8781.0,,,5873.0,6538.0,6851.0,7073.0,7744.0,7757.0,8722.0
4897,5534.0,5619.0,6069.0,6962.0,7347.0,8403.0,,,5912.0,6669.0,7308.0,7216.0,7347.0,8214.0,8898.0,,,5912.0,7066.0,7360.0,7979.0,8422.0,8344.0,8748.0,,,5912.0,7014.0,7471.0,8077.0,8403.0,8403.0,8898.0,,,5912.0,6551.0,6890.0,7145.0,7770.0,7842.0,8748.0
4908,5606.0,5632.0,6069.0,6988.0,7347.0,8461.0,,,5912.0,6695.0,7379.0,7288.0,7471.0,8220.0,8924.0,,,5912.0,7151.0,7379.0,7986.0,8429.0,8566.0,8924.0,,,5912.0,7014.0,7477.0,8090.0,8527.0,8461.0,8924.0,,,5912.0,6564.0,6903.0,7171.0,7783.0,7907.0,8924.0
5958.0,5619.0,5632.0,6141.0,7073.0,7373.0,8507.0,,,5958.0,6701.0,7418.0,7353.0,7549.0,8259.0,8937.0,,,5958.0,7158.0,7490.0,7999.0,8501.0,8566.0,8931.0,,,5958.0,7021.0,7516.0,8181.0,8559.0,8507.0,8937.0,,,5958.0,6610.0,6910.0,7203.0,7803.0,7953.0,8931.0
5984.0,5678.0,5821.0,6147.0,7086.0,7405.0,8559.0,,,5984.0,6753.0,7425.0,7353.0,7575.0,8279.0,8937.0,,,5984.0,7210.0,7516.0,8005.0,8507.0,8566.0,8957.0,,,5984.0,7092.0,7555.0,8253.0,8566.0,8559.0,8937.0,,,5984.0,6623.0,6929.0,7210.0,7829.0,7960.0,8957.0
5991.0,5736.0,5860.0,6225.0,7086.0,7444.0,8579.0,,,5991.0,6773.0,7444.0,7386.0,7679.0,8305.0,8983.0,,,5991.0,7262.0,7738.0,8064.0,8514.0,8566.0,8963.0,,,5991.0,7119.0,7562.0,8266.0,8572.0,8579.0,8983.0,,,5991.0,6649.0,6962.0,7255.0,7862.0,7973.0,8963.0
6010.0,5749.0,5867.0,6245.0,7145.0,7484.0,8579.0,,,6010.0,6812.0,7451.0,7444.0,7686.0,8312.0,8983.0,,,6010.0,7321.0,7914.0,8116.0,8566.0,8566.0,9042.0,,,6010.0,7177.0,7621.0,8279.0,8579.0,8579.0,8983.0,,,6010.0,6675.0,6962.0,7255.0,7875.0,8103.0,9042.0
6108.0,5763.0,5880.0,6251.0,7184.0,7516.0,8618.0,,,6108.0,6845.0,7516.0,7484.0,7725.0,8318.0,9029.0,,,6108.0,7327.0,8077.0,8253.0,8618.0,8566.0,9348.0,,,6108.0,7184.0,7686.0,8396.0,8846.0,8618.0,9029.0,,,6108.0,6708.0,6988.0,7288.0,7966.0,8103.0,9348.0
6115.0,5769.0,5997.0,6258.0,7190.0,7549.0,8651.0,,,6115.0,6884.0,7666.0,7484.0,7894.0,8364.0,9113.0,,,6115.0,7373.0,8116.0,8253.0,8729.0,8566.0,,,,6115.0,7203.0,7764.0,8468.0,8846.0,8651.0,9113.0,,,6115.0,6727.0,7112.0,7373.0,7986.0,8188.0,
6147.0,5854.0,6095.0,6265.0,7223.0,7555.0,8664.0,,,6147.0,6884.0,7692.0,7575.0,8142.0,8416.0,9172.0,,,6147.0,7529.0,8129.0,8488.0,8774.0,8566.0,,,,6147.0,7210.0,7862.0,8533.0,8963.0,8664.0,9172.0,,,6147.0,6734.0,7158.0,7444.0,8103.0,8299.0,
6245.0,5886.0,6115.0,6271.0,7249.0,7568.0,8755.0,,,6245.0,6929.0,7920.0,7699.0,8722.0,8448.0,9407.0,,,6245.0,7536.0,8201.0,8664.0,8866.0,8605.0,,,,6245.0,7262.0,7862.0,8677.0,9022.0,8755.0,9407.0,,,6245.0,6753.0,7242.0,7562.0,8201.0,8859.0,
6727.0,5893.0,6121.0,6278.0,7268.0,7568.0,8859.0,,,6727.0,9042.0,7946.0,7881.0,9263.0,8468.0,9420.0,,,6727.0,7581.0,8344.0,8735.0,8898.0,8950.0,,,,6727.0,7379.0,7927.0,8774.0,9655.0,8859.0,9420.0,,,6727.0,6760.0,7366.0,7718.0,8618.0,,
6876.0,5919.0,6128.0,6317.0,7288.0,7607.0,9172.0,,,7855.0,9433.0,8090.0,8683.0,9465.0,8475.0,9791.0,,,7855.0,8227.0,9524.0,8794.0,9857.0,9778.0,,,,7855.0,7516.0,7999.0,8781.0,9870.0,9172.0,9791.0,,,7855.0,6975.0,8866.0,8820.0,9374.0,,
,5926.0,6134.0,6480.0,7301.0,7692.0,,,,,,,,,8624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5939.0,6199.0,6486.0,7327.0,7953.0,,,,,,,,,8638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6017.0,6219.0,6532.0,7431.0,8077.0,,,,,,,,,8722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6082.0,6506.0,6584.0,7731.0,8488.0,,,,,,,,,8970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7105.0,6545.0,7327.0,7960.0,8709.0,,,,,,,,,9576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
